ZIP,Cnsmr,APTC_Cnsmr,APTC_Cnsmr_Avg_APTC
26161,*,*,*
26162,*,*,*
26164,46,*,*
26167,*,*,*
26169,*,*,*
26170,48,*,*
26175,30,*,*
26178,*,*,*
26180,27,*,*
26181,56,*,*
26184,26,*,*
26187,74,59,$640 
26201,222,196,$944 
26202,17,*,*
26203,*,*,*
26205,27,*,*
26206,24,*,*
26208,*,*,*
26209,12,*,*
26210,*,*,*
26215,*,*,*
26217,*,*,*
26218,32,*,*
26222,*,*,*
26224,*,*,*
26228,*,*,*
26234,13,*,*
26237,*,*,*
26238,18,*,*
26241,174,162,$829 
26250,60,*,*
26253,55,*,*
26254,*,*,*
26257,15,*,*
26259,*,*,*
26260,48,*,*
26261,18,*,*
26263,*,*,*
26264,*,*,*
26266,*,*,*
26267,*,*,*
26268,*,*,*
26269,12,*,*
26270,19,*,*
26273,13,*,*
26275,*,*,*
26276,*,*,*
26278,*,*,*
26280,22,*,*
26283,20,*,*
26285,*,*,*
26287,43,*,*
26288,12,*,*
26291,*,*,*
26292,21,*,*
26293,*,*,*
26294,13,*,*
26296,*,*,*
26301,247,206,$854 
26302,*,*,*
26320,13,*,*
26321,*,*,*
26323,*,*,*
26325,*,*,*
26330,250,182,$693 
26335,*,*,*
26337,*,*,*
26338,*,*,*
26339,*,*,*
26342,*,*,*
26343,*,*,*
26346,*,*,*
26347,18,*,*
26348,*,*,*
26351,16,*,*
26354,73,*,*
26361,*,*,*
26362,23,*,*
26366,*,*,*
26369,*,*,*
26372,*,*,*
26374,13,*,*
26376,*,*,*
26377,*,*,*
26378,50,*,*
26384,*,*,*
26385,28,*,*
26386,23,*,*
26404,*,*,*
26405,12,*,*
26408,35,*,*
26410,16,*,*
26411,*,*,*
26412,*,*,*
26415,22,*,*
26416,54,*,*
26419,*,*,*
26421,*,*,*
26422,*,*,*
26425,*,*,*
26426,51,*,*
26430,*,*,*
26431,63,*,*
26437,*,*,*
26438,*,*,*
26440,12,*,*
26443,*,*,*
26444,13,*,*
26447,*,*,*
26448,*,*,*
26451,*,*,*
26452,78,65,$784 
26456,24,*,*
26501,233,202,$608 
26505,390,302,$589 
26508,474,374,$647 
26519,18,*,*
26520,*,*,*
26521,*,*,*
26524,*,*,*
26525,75,*,*
26531,*,*,*
26534,*,*,*
26537,76,*,*
26541,20,*,*
26542,28,*,*
26543,*,*,*
26544,*,*,*
26546,*,*,*
26547,24,*,*
26554,404,337,$700 
26555,*,*,*
26559,15,*,*
26562,11,*,*
26563,*,*,*
26568,*,*,*
26570,17,*,*
26571,12,*,*
26572,*,*,*
26574,*,*,*
26575,*,*,*
26576,*,*,*
26581,*,*,*
26582,43,32,$740 
26585,*,*,*
26586,*,*,*
26587,*,*,*
26588,30,*,*
26590,*,*,*
26591,14,*,*
26601,65,*,*
26610,12,*,*
26611,*,*,*
26615,*,*,*
26617,*,*,*
26619,*,*,*
26621,*,*,*
26623,18,*,*
26624,37,*,*
26627,*,*,*
26629,*,*,*
26631,*,*,*
26636,*,*,*
26638,*,*,*
26651,108,91,$862 
26656,*,*,*
26660,*,*,*
26662,11,*,*
26675,*,*,*
26676,*,*,*
26678,12,*,*
26679,25,*,*
26680,*,*,*
26681,34,*,*
26684,*,*,*
26691,*,*,*
26704,74,*,*
26705,12,*,*
26707,*,*,*
26710,27,*,*
26711,63,*,*
26714,*,*,*
26716,*,*,*
26717,11,*,*
26719,39,*,*
26720,*,*,*
26722,*,*,*
26726,164,*,*
26731,*,*,*
26739,*,*,*
26743,29,*,*
26750,15,*,*
26753,81,66,$824 
26755,11,*,*
26757,86,*,*
26761,*,*,*
26763,16,*,*
26764,29,*,*
26767,*,*,*
26801,33,*,*
26802,21,*,*
26804,18,*,*
26807,68,*,*
26808,16,*,*
26810,13,*,*
26812,48,*,*
26814,15,*,*
26815,23,*,*
26817,*,*,*
26818,14,*,*
26823,*,*,*
26833,28,*,*
26836,86,72,$868 
26838,*,*,*
26845,*,*,*
26847,81,*,*
26851,30,*,*
26852,12,*,*
26855,*,*,*
26865,12,*,*
26866,33,*,*
26884,*,*,*
27006,741,658,$512 
27007,101,*,*
27009,147,*,*
27010,11,*,*
27011,263,245,$525 
27012,"1,569","1,369",$511 
27013,301,279,$535 
27014,30,*,*
27016,81,*,*
27017,406,386,$689 
27018,377,347,$592 
27019,217,*,*
27020,297,279,$613 
27021,866,805,$536 
27022,107,*,*
27023,657,597,$510 
27024,132,*,*
27025,483,464,$668 
27027,132,*,*
27028,"1,294","1,185",$556 
27030,"1,902","1,770",$697 
27031,*,*,*
27040,709,659,$516 
27041,407,369,$671 
27042,18,*,*
27043,310,291,$623 
27045,449,420,$510 
27046,110,*,*
27047,87,*,*
27048,346,329,$681 
27049,*,*,*
27050,239,213,$516 
27051,434,403,$536 
27052,462,435,$611 
27053,180,167,$652 
27054,145,133,$461 
27055,670,618,$559 
27101,906,785,$525 
27102,*,*,*
27103,"1,969","1,766",$521 
27104,"1,505","1,312",$506 
27105,"1,479","1,389",$573 
27106,"2,220","1,986",$518 
27107,"1,941","1,811",$545 
27109,*,*,*
27110,*,*,*
27114,*,*,*
27115,*,*,*
27116,*,*,*
27117,*,*,*
27120,*,*,*
27127,"1,861","1,714",$540 
27130,*,*,*
27201,*,*,*
27203,781,735,$534 
27204,*,*,*
27205,"1,530","1,431",$524 
27207,182,168,$540 
27208,95,*,*
27209,107,*,*
27212,54,*,*
27213,*,*,*
27214,633,573,$516 
27215,"1,891","1,632",$483 
27216,*,*,*
27217,"1,243","1,119",$535 
27228,*,*,*
27229,127,115,$881 
27230,*,*,*
27231,108,*,*
27233,154,*,*
27235,216,204,$501 
27239,563,530,$539 
27242,107,88,$863 
27243,196,160,$518 
27244,492,413,$498 
27247,*,*,*
27248,222,208,$507 
27249,575,509,$485 
27252,91,75,$505 
27253,"1,206","1,109",$503 
27256,*,*,*
27258,226,206,$487 
27259,*,*,*
27260,"1,183","1,134",$534 
27261,*,*,*
27262,"1,209","1,101",$511 
27263,"1,617","1,546",$527 
27265,"3,146","2,937",$496 
27268,*,*,*
27278,"1,196",986,$446 
27281,164,148,$952 
27282,989,912,$503 
27283,168,153,$538 
27284,"2,657","2,403",$528 
27285,*,*,*
27288,849,788,$725 
27289,*,*,*
27291,62,*,*
27292,"1,759","1,636",$576 
27293,*,*,*
27295,"1,984","1,822",$537 
27298,507,459,$515 
27299,241,227,$528 
27301,537,501,$488 
27302,"1,180","1,034",$470 
27305,63,*,*
27306,274,256,$969 
27310,357,311,$458 
27311,146,134,$598 
27312,"1,130",929,$493 
27313,349,315,$506 
27314,44,*,*
27315,72,*,*
27316,324,307,$479 
27317,774,726,$527 
27320,"1,558","1,474",$695 
27323,*,*,*
27325,310,*,*
27326,180,164,$683 
27330,"1,495","1,338",$500 
27331,*,*,*
27332,"1,002",936,$605 
27340,29,*,*
27341,348,323,$673 
27342,*,*,*
27343,72,60,$567 
27344,694,632,$503 
27349,242,215,$501 
27350,329,312,$521 
27351,*,*,*
27355,129,116,$542 
27356,131,*,*
27357,424,394,$604 
27358,753,670,$500 
27359,*,*,*
27360,"2,301","2,162",$552 
27361,*,*,*
27370,766,718,$518 
27371,300,281,$850 
27374,*,*,*
27376,604,542,$859 
27377,421,385,$488 
27379,158,*,*
27401,909,814,$524 
27402,*,*,*
27403,"1,121","1,027",$472 
27404,*,*,*
27405,"2,451","2,303",$509 
27406,"2,882","2,676",$507 
27407,"3,373","3,141",$490 
27408,"1,110",961,$484 
27409,975,884,$486 
27410,"3,013","2,671",$476 
27411,*,*,*
27412,*,*,*
27415,*,*,*
27416,*,*,*
27417,*,*,*
27419,*,*,*
27420,*,*,*
27429,*,*,*
27438,*,*,*
27455,"1,639","1,415",$482 
27501,981,907,$633 
27502,"1,921","1,564",$401 
27503,179,129,$525 
27504,639,562,$476 
27505,196,*,*
27506,*,*,*
27507,50,*,*
27508,109,88,$464 
27509,88,*,*
27510,963,716,$406 
27511,"1,798","1,518",$424 
27512,*,*,*
27513,"2,502","2,011",$424 
27514,"1,154",887,$425 
27515,*,*,*
27516,"1,989","1,514",$445 
27517,"1,183",826,$454 
27518,"1,033",773,$412 
27519,"2,959","2,315",$436 
27520,"1,850","1,636",$431 
27521,306,277,$729 
27522,437,399,$537 
27523,750,596,$441 
27524,471,418,$475 
27525,705,639,$475 
27526,"2,602","2,254",$466 
27527,"1,207","1,070",$410 
27528,*,*,*
27529,"2,379","2,052",$417 
27530,"1,236","1,147",$789 
27532,*,*,*
27533,11,*,*
27534,"1,104","1,037",$765 
27536,581,548,$580 
27537,901,831,$567 
27539,"1,006",808,$421 
27540,"1,894","1,529",$410 
27541,170,148,$465 
27542,344,324,$548 
27544,149,*,*
27545,"1,323","1,129",$418 
27546,655,595,$787 
27549,"1,134",996,$445 
27551,83,*,*
27552,*,*,*
27553,72,59,$595 
27555,12,*,*
27556,14,*,*
27557,264,240,$569 
27559,129,*,*
27560,"2,027","1,711",$447 
27562,122,100,$426 
27563,142,*,*
27565,795,740,$572 
27568,35,*,*
27569,267,237,$541 
27570,*,*,*
27571,346,281,$381 
27572,282,251,$530 
27573,396,359,$571 
27574,629,589,$553 
27576,541,484,$512 
27577,780,713,$507 
27581,146,125,$554 
27582,*,*,*
27583,337,310,$477 
27586,*,*,*
27587,"3,554","2,956",$394 
27588,*,*,*
27589,232,220,$606 
27591,946,842,$434 
27592,805,676,$426 
27593,*,*,*
27594,*,*,*
27596,830,724,$403 
27597,"1,212","1,103",$431 
27601,416,281,$380 
27602,*,*,*
27603,"2,429","2,031",$393 
27604,"2,589","2,226",$421 
27605,329,217,$368 
27606,"2,387","2,030",$392 
27607,930,710,$381 
27608,533,342,$374 
27609,"1,635","1,278",$407 
27610,"2,870","2,528",$415 
27611,*,*,*
27612,"1,901","1,446",$392 
27613,"2,113","1,693",$401 
27614,"1,823","1,383",$403 
27615,"2,150","1,688",$414 
27616,"3,351","3,029",$424 
27617,"1,016",811,$420 
27619,*,*,*
27620,*,*,*
27622,*,*,*
27623,*,*,*
27624,*,*,*
27627,*,*,*
27628,*,*,*
27636,*,*,*
27658,*,*,*
27675,*,*,*
27699,*,*,*
27701,915,673,$435 
27702,*,*,*
27703,"2,154","1,823",$463 
27704,"1,431","1,257",$475 
27705,"1,863","1,452",$444 
27707,"2,047","1,653",$452 
27708,*,*,*
27709,11,*,*
27712,983,789,$478 
27713,"2,397","1,959",$453 
27715,*,*,*
27717,*,*,*
27722,*,*,*
27801,646,601,$902 
27802,24,*,*
27803,587,532,$660 
27804,"1,024",922,$624 
27805,126,115,$954 
27806,102,*,*
27807,228,213,$631 
27808,187,168,$794 
27809,149,132,$770 
27810,232,218,$866 
27811,*,*,*
27812,140,*,*
27813,37,*,*
27814,94,*,*
27816,110,*,*
27817,449,422,$863 
27818,43,*,*
27819,17,*,*
27820,101,*,*
27821,13,*,*
27822,385,368,$750 
27823,212,201,$960 
27824,65,*,*
27825,14,*,*
27826,61,*,*
27827,*,*,*
27828,410,389,$769 
27829,67,*,*
27830,191,180,$780 
27831,101,*,*
27832,113,*,*
27833,*,*,*
27834,"2,667","2,463",$785 
27835,*,*,*
27836,*,*,*
27837,368,349,$703 
27839,104,*,*
27840,23,*,*
27841,*,*,*
27842,64,*,*
27843,46,*,*
27844,80,*,*
27845,65,*,*
27846,199,187,$855 
27847,31,*,*
27849,55,*,*
27850,312,283,$830 
27851,218,*,*
27852,126,*,*
27853,20,*,*
27855,150,*,*
27856,513,474,$614 
27857,56,*,*
27858,"2,451","2,272",$692 
27860,181,*,*
27861,*,*,*
27862,20,*,*
27863,411,383,$745 
27864,171,159,$889 
27865,133,*,*
27866,18,*,*
27867,*,*,*
27868,*,*,*
27869,80,*,*
27870,"1,231","1,185",$832 
27871,276,*,*
27872,14,*,*
27873,13,*,*
27874,176,165,$854 
27875,22,*,*
27876,34,*,*
27877,*,*,*
27878,33,*,*
27879,14,*,*
27880,164,142,$705 
27881,*,*,*
27882,222,208,$616 
27883,181,161,$749 
27884,79,*,*
27885,47,*,*
27886,731,678,$867 
27888,126,*,*
27889,"1,850","1,737",$812 
27890,75,*,*
27891,148,136,$715 
27892,794,763,$867 
27893,"1,524","1,449",$811 
27894,*,*,*
27895,*,*,*
27896,989,924,$747 
27897,47,*,*
27906,*,*,*
27907,*,*,*
27909,"1,606","1,495",$780 
27910,389,370,$872 
27915,108,96,$843 
27916,54,*,*
27917,27,*,*
27919,66,*,*
27920,200,184,$831 
27921,155,144,$755 
27922,23,*,*
27923,23,*,*
27924,143,129,$892 
27925,326,309,$842 
27926,50,38,$911 
27927,145,115,$764 
27928,124,*,*
27929,68,*,*
27932,624,582,$823 
27935,62,*,*
27936,130,*,*
27937,125,*,*
27938,66,*,*
27939,226,211,$718 
27941,68,*,*
27942,30,*,*
27943,84,69,$786 
27944,509,471,$815 
27946,35,*,*
27947,112,100,$859 
27948,"1,601","1,498",$763 
27949,"1,047",964,$763 
27950,63,*,*
27953,70,*,*
27954,549,513,$775 
27956,16,*,*
27957,81,*,*
27958,392,353,$729 
27959,421,379,$783 
27960,144,126,$752 
27962,429,404,$892 
27964,69,*,*
27965,53,*,*
27966,145,131,$788 
27967,17,*,*
27968,61,*,*
27969,*,*,*
27970,191,*,*
27972,35,*,*
27973,49,*,*
27974,83,*,*
27976,99,*,*
27978,*,*,*
27979,67,*,*
27980,91,*,*
27981,181,*,*
27982,32,*,*
27983,379,352,$906 
27985,*,*,*
27986,33,*,*
28001,"1,016",957,$504 
28002,*,*,*
28006,44,*,*
28007,26,*,*
28009,29,*,*
28010,*,*,*
28012,"1,043",892,$427 
28016,397,345,$453 
28017,*,*,*
28018,220,206,$783 
28019,*,*,*
28020,101,*,*
28021,435,403,$514 
28023,720,665,$422 
28024,*,*,*
28025,"2,456","2,197",$419 
28026,*,*,*
28027,"3,375","2,977",$405 
28031,"1,797","1,439",$400 
28032,133,117,$490 
28033,117,106,$545 
28034,700,659,$419 
28035,*,*,*
28036,734,582,$420 
28037,"1,298","1,143",$533 
28038,*,*,*
28039,17,*,*
28040,272,*,*
28041,31,*,*
28042,*,*,*
28043,898,859,$800 
28052,"1,014",941,$454 
28053,*,*,*
28054,"1,291","1,165",$436 
28056,"1,363","1,172",$431 
28070,*,*,*
28071,142,123,$442 
28072,19,*,*
28073,154,*,*
28075,"1,010",853,$402 
28076,*,*,*
28077,25,*,*
28078,"3,354","2,809",$379 
28079,"2,701","2,458",$401 
28080,413,378,$497 
28081,"1,114","1,010",$429 
28082,*,*,*
28083,"1,068",987,$413 
28086,968,872,$553 
28088,130,118,$435 
28089,*,*,*
28090,297,282,$571 
28091,63,*,*
28092,"1,570","1,429",$572 
28093,*,*,*
28097,366,334,$474 
28098,126,105,$466 
28101,27,*,*
28103,587,519,$434 
28104,"2,038","1,691",$421 
28105,"3,047","2,718",$409 
28106,*,*,*
28107,545,495,$417 
28108,11,*,*
28109,12,*,*
28110,"3,074","2,811",$403 
28111,*,*,*
28112,"1,378","1,253",$438 
28114,254,241,$739 
28115,"2,665","2,465",$665 
28117,"3,090","2,710",$709 
28119,80,*,*
28120,956,850,$429 
28123,*,*,*
28124,371,342,$439 
28125,200,180,$471 
28126,*,*,*
28127,325,294,$690 
28128,295,261,$503 
28129,207,185,$510 
28130,*,*,*
28133,153,139,$474 
28134,751,682,$423 
28135,154,141,$513 
28136,*,*,*
28137,134,123,$504 
28138,439,420,$436 
28139,"1,071","1,019",$799 
28144,982,901,$465 
28145,*,*,*
28146,"1,313","1,206",$451 
28147,"1,034",973,$444 
28150,966,873,$602 
28151,*,*,*
28152,870,813,$573 
28159,113,*,*
28160,179,*,*
28163,312,269,$464 
28164,604,538,$487 
28166,665,601,$717 
28167,157,*,*
28168,447,415,$703 
28169,*,*,*
28170,391,363,$535 
28173,"3,387","2,801",$390 
28174,368,335,$420 
28201,*,*,*
28202,539,352,$361 
28203,652,450,$372 
28204,433,310,$343 
28205,"3,133","2,616",$399 
28206,677,603,$425 
28207,302,205,$396 
28208,"1,795","1,635",$443 
28209,"1,089",805,$384 
28210,"2,108","1,748",$429 
28211,"1,508","1,176",$394 
28212,"3,114","2,957",$418 
28213,"2,367","2,192",$422 
28214,"2,092","1,906",$431 
28215,"3,567","3,300",$434 
28216,"2,711","2,441",$417 
28217,"1,332","1,207",$443 
28218,*,*,*
28219,*,*,*
28220,*,*,*
28221,*,*,*
28222,*,*,*
28223,*,*,*
28224,*,*,*
28226,"2,121","1,766",$420 
28227,"4,106","3,774",$423 
28229,*,*,*
28230,*,*,*
28231,*,*,*
28232,*,*,*
28233,*,*,*
28234,*,*,*
28236,*,*,*
28247,*,*,*
28256,*,*,*
28262,"2,227","1,974",$401 
28265,*,*,*
28266,*,*,*
28269,"4,120","3,659",$404 
28270,"2,129","1,776",$401 
28271,*,*,*
28272,*,*,*
28273,"2,714","2,522",$418 
28274,*,*,*
28275,*,*,*
28277,"4,451","3,747",$411 
28278,"1,886","1,646",$403 
28287,*,*,*
28299,*,*,*
28301,526,485,$882 
28302,*,*,*
28303,"1,120","1,035",$763 
28304,"1,431","1,353",$804 
28305,211,186,$888 
28306,"1,474","1,364",$801 
28307,*,*,*
28309,*,*,*
28311,"1,229","1,127",$754 
28312,678,629,$831 
28314,"1,810","1,685",$766 
28315,663,630,$830 
28318,163,*,*
28319,*,*,*
28320,331,304,$911 
28323,131,110,$815 
28325,25,*,*
28326,501,453,$722 
28327,784,714,$840 
28328,979,913,$844 
28329,*,*,*
28330,*,*,*
28332,25,*,*
28333,318,284,$850 
28334,"1,103","1,001",$809 
28337,418,399,$832 
28338,141,*,*
28339,203,180,$836 
28340,501,485,$938 
28341,156,*,*
28342,13,*,*
28343,67,*,*
28344,105,*,*
28345,379,360,$851 
28347,42,*,*
28348,"1,223","1,149",$764 
28349,149,*,*
28350,19,*,*
28351,155,*,*
28352,769,727,$867 
28353,*,*,*
28356,178,*,*
28357,109,*,*
28358,"1,655","1,578",$867 
28359,28,*,*
28360,712,673,$858 
28362,*,*,*
28363,53,*,*
28364,693,667,$864 
28365,624,593,$833 
28366,203,192,$788 
28367,*,*,*
28368,*,*,*
28369,114,*,*
28370,*,*,*
28371,279,262,$858 
28372,667,634,$843 
28373,154,*,*
28374,817,703,$863 
28375,*,*,*
28376,"1,303","1,196",$799 
28377,461,436,$881 
28378,*,*,*
28379,795,738,$877 
28380,*,*,*
28382,262,248,$862 
28383,405,383,$872 
28384,438,404,$895 
28385,112,*,*
28386,261,*,*
28387,664,599,$828 
28388,*,*,*
28390,506,465,$806 
28391,214,198,$766 
28392,71,*,*
28393,85,*,*
28394,237,220,$851 
28395,105,*,*
28396,85,*,*
28398,327,315,$807 
28399,72,*,*
28401,"1,520","1,383",$701 
28402,*,*,*
28403,"2,570","2,282",$677 
28404,*,*,*
28405,"2,105","1,885",$715 
28406,*,*,*
28407,*,*,*
28408,*,*,*
28409,"2,597","2,321",$714 
28411,"2,720","2,481",$695 
28412,"3,028","2,761",$717 
28420,225,214,$751 
28421,71,*,*
28422,477,433,$787 
28423,90,*,*
28424,*,*,*
28425,496,461,$746 
28428,719,646,$769 
28429,514,464,$765 
28430,101,*,*
28431,317,300,$844 
28432,87,*,*
28433,205,192,$801 
28434,54,*,*
28435,108,97,$817 
28436,112,*,*
28438,97,*,*
28439,55,*,*
28441,122,*,*
28442,80,*,*
28443,"1,748","1,581",$702 
28444,114,102,$853 
28445,629,564,$779 
28447,42,*,*
28448,32,*,*
28449,143,121,$815 
28450,142,121,$749 
28451,"2,007","1,831",$795 
28452,39,*,*
28453,111,97,$906 
28454,135,119,$799 
28455,87,*,*
28456,162,149,$833 
28457,521,493,$763 
28458,265,249,$877 
28459,21,*,*
28460,659,608,$812 
28461,"1,461","1,318",$832 
28462,846,795,$845 
28463,361,337,$780 
28464,107,*,*
28465,652,580,$884 
28466,400,373,$795 
28467,631,586,$961 
28468,335,295,$955 
28469,529,466,$909 
28470,770,705,$785 
28472,918,841,$792 
28478,242,223,$752 
28479,328,308,$756 
28480,206,164,$700 
28501,659,616,$893 
28502,*,*,*
28503,*,*,*
28504,805,744,$829 
28508,90,*,*
28509,13,*,*
28510,79,*,*
28511,52,*,*
28512,338,314,$904 
28513,440,402,$771 
28515,110,96,$907 
28516,917,840,$817 
28518,383,357,$804 
28519,29,*,*
28520,*,*,*
28521,86,*,*
28523,157,142,$828 
28524,30,*,*
28525,146,135,$802 
28526,126,*,*
28527,78,*,*
28528,66,*,*
28529,112,*,*
28530,302,282,$901 
28531,101,*,*
28532,820,772,$738 
28537,*,*,*
28538,98,*,*
28539,708,652,$698 
28540,"1,833","1,691",$722 
28541,*,*,*
28543,*,*,*
28544,116,*,*
28546,"1,682","1,560",$680 
28547,*,*,*
28551,544,514,$801 
28552,13,*,*
28553,42,*,*
28554,*,*,*
28555,288,274,$810 
28556,57,*,*
28557,"1,179","1,112",$781 
28560,"1,490","1,409",$835 
28561,*,*,*
28562,"1,966","1,826",$792 
28563,*,*,*
28570,"1,583","1,492",$800 
28571,184,163,$963 
28572,347,324,$806 
28573,124,111,$857 
28574,692,644,$732 
28575,16,*,*
28577,26,*,*
28578,206,*,*
28579,49,*,*
28580,426,409,$793 
28581,12,*,*
28582,117,*,*
28583,18,*,*
28584,868,814,$814 
28585,203,*,*
28586,381,365,$780 
28587,*,*,*
28589,*,*,*
28590,"1,548","1,442",$709 
28594,316,293,$846 
28601,"2,982","2,755",$758 
28602,"1,703","1,610",$755 
28603,*,*,*
28604,621,569,$740 
28605,351,311,$711 
28606,125,*,*
28607,"1,845","1,698",$686 
28608,*,*,*
28609,304,283,$802 
28610,439,424,$798 
28611,49,*,*
28612,661,635,$813 
28613,"1,086","1,032",$762 
28615,126,*,*
28616,21,*,*
28617,115,*,*
28618,209,*,*
28619,42,*,*
28621,497,461,$682 
28622,183,*,*
28623,85,*,*
28624,104,*,*
28625,"2,132","2,008",$747 
28626,230,204,$749 
28627,109,*,*
28628,*,*,*
28629,*,*,*
28630,"1,047",972,$793 
28631,52,*,*
28634,251,240,$771 
28635,174,*,*
28636,274,256,$762 
28637,76,*,*
28638,630,585,$821 
28640,264,249,$794 
28641,26,*,*
28642,242,223,$563 
28643,206,*,*
28644,104,*,*
28645,"2,622","2,489",$810 
28646,58,*,*
28647,*,*,*
28649,51,*,*
28650,723,691,$710 
28651,316,297,$579 
28652,*,*,*
28653,*,*,*
28654,179,*,*
28655,"2,253","2,093",$782 
28656,*,*,*
28657,658,630,$833 
28658,"1,246","1,176",$748 
28659,837,796,$604 
28660,140,*,*
28661,*,*,*
28662,*,*,*
28663,49,*,*
28664,17,*,*
28665,115,*,*
28666,*,*,*
28667,15,*,*
28668,*,*,*
28669,152,*,*
28670,142,*,*
28671,30,*,*
28672,*,*,*
28673,444,398,$784 
28675,388,373,$905 
28676,158,*,*
28677,"1,827","1,710",$755 
28678,279,263,$738 
28679,158,*,*
28680,*,*,*
28681,"1,294","1,208",$807 
28682,79,66,$767 
28683,76,*,*
28684,118,*,*
28685,79,*,*
28687,*,*,*
28689,118,*,*
28690,438,405,$804 
28691,*,*,*
28692,295,268,$696 
28693,99,*,*
28694,543,520,$818 
28697,609,565,$558 
28698,207,196,$755 
28699,*,*,*
28701,266,246,$768 
28702,26,*,*
28704,"1,335","1,220",$724 
28705,354,334,$868 
28707,*,*,*
28708,71,*,*
28709,183,*,*
28710,12,*,*
28711,"1,060",987,$747 
28712,"1,329","1,220",$791 
28713,602,556,$858 
28714,960,911,$786 
28715,"1,641","1,502",$764 
28716,803,727,$811 
28717,130,109,$770 
28718,51,*,*
28719,228,67,$850 
28720,19,*,*
28721,584,533,$837 
28722,385,343,$790 
28723,316,281,$712 
28724,*,*,*
28725,*,*,*
28726,122,*,*
28727,*,*,*
28728,*,*,*
28729,167,151,$888 
28730,835,736,$758 
28731,449,408,$813 
28732,"1,191","1,083",$735 
28733,*,*,*
28734,"1,915","1,804",$838 
28735,47,*,*
28736,63,*,*
28738,*,*,*
28739,"1,402","1,259",$816 
28740,123,*,*
28741,283,247,$771 
28742,139,125,$776 
28743,148,*,*
28744,*,*,*
28745,51,*,*
28746,214,201,$884 
28747,166,*,*
28748,827,777,$767 
28749,24,*,*
28750,*,*,*
28751,309,286,$859 
28752,"1,315","1,264",$816 
28753,809,758,$771 
28754,500,466,$794 
28755,*,*,*
28756,251,239,$839 
28757,43,*,*
28758,*,*,*
28759,483,435,$760 
28760,*,*,*
28761,411,389,$870 
28762,346,331,$827 
28763,175,*,*
28765,17,*,*
28766,108,*,*
28768,505,471,$787 
28770,*,*,*
28771,399,360,$840 
28772,121,*,*
28773,197,181,$840 
28774,109,97,$875 
28775,57,*,*
28776,*,*,*
28777,556,532,$841 
28778,744,694,$730 
28779,886,821,$759 
28781,33,*,*
28782,373,341,$887 
28783,98,*,*
28784,*,*,*
28785,564,521,$861 
28786,"1,169","1,105",$811 
28787,"1,688","1,557",$750 
28788,11,*,*
28789,347,313,$837 
28790,183,169,$726 
28791,762,696,$772 
28792,"1,641","1,529",$781 
28793,*,*,*
28801,"1,615","1,419",$641 
28802,*,*,*
28803,"2,370","2,093",$701 
28804,"2,167","1,897",$706 
28805,"1,609","1,442",$730 
28806,"4,305","3,942",$654 
28813,*,*,*
28814,*,*,*
28815,*,*,*
28816,*,*,*
28901,296,277,$841 
28902,120,*,*
28904,566,521,$915 
28905,177,*,*
28906,"1,141","1,068",$900 
28909,63,*,*
29001,94,*,*
29002,*,*,*
29003,232,212,$523 
29006,322,303,$639 
29009,78,*,*
29010,391,345,$665 
29014,55,*,*
29015,52,*,*
29016,998,890,$580 
29018,137,*,*
29020,"1,107","1,044",$636 
29030,76,*,*
29031,35,*,*
29032,186,*,*
29033,502,466,$639 
29036,"1,134","1,013",$559 
29037,45,*,*
29038,79,*,*
29039,132,*,*
